message;intent;confidence;new_intent;date;status
"Clínico Geral";consultas;0.489806509017944;irrelevant;2020-03-20;approved
"27/03/2020 às 7:00";odontologia;0.532441544532776;NULL;2020-03-20;new
"Solicito agendamento na Clinica Independencia na cidade de Ribeirao Preto com medico Oftalmo Dr Luis Augusto.
No aguardo";agendamento;0.733096075057983;NULL;2020-03-20;new
"Esta escrito Ribeirao Preto";curriculo_cadastrar;0.214704978782990;NULL;2020-03-20;new
"R preto";irrelevant;1.000000000000000;NULL;2020-03-20;new
"Riberao preto";irrelevant;1.000000000000000;NULL;2020-03-20;new
"Belo Horizonte";irrelevant;1.000000000000000;NULL;2020-03-20;new
"Bom dia";consultar_confirmar_consulta_agendada;0.211354238995722;irrelevant;2020-03-20;approved
Agendar;agendamento;0.962488365173340;NULL;2020-03-20;approved
Psiquiatra;irrelevant;1.000000000000000;NULL;2020-03-20;new
Psicólogo;consultas;0.315879994251108;NULL;2020-03-20;new
Consulta;consultar_confirmar_consulta_agendada;0.399222278594971;irrelevant;2020-03-20;approved
Agendamento;agendamento;0.923133182525635;NULL;2020-03-20;approved
"Ribeirão preto";irrelevant;1.000000000000000;NULL;2020-03-20;approved
"Cartão de todos";convenio_plano;0.772243452072144;NULL;2020-03-20;approved
Cancelamento;cancelamento;0.922911453247070;NULL;2020-03-20;new
"Ribeirão preto";irrelevant;1.000000000000000;NULL;2020-03-20;approved
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-20;approved
Oi;irrelevant;1.000000000000000;NULL;2020-03-20;new
Outros;reagendamento;0.213940213266059;NULL;2020-03-20;new
Cancelar;cancelamento;0.919271755218506;NULL;2020-03-20;new
"Belo Horizonte";irrelevant;1.000000000000000;NULL;2020-03-20;new
Tentar;reagendamento;0.543081879615784;irrelevant;2020-03-20;approved
Outro;reagendamento;0.257067561609452;NULL;2020-03-20;new
Outro;reagendamento;0.257067561609452;NULL;2020-03-20;new
Agendar;agendamento;0.962488365173340;NULL;2020-03-20;approved
Cancelamento;cancelamento;0.922911453247070;NULL;2020-03-20;new
"Ultrassom da tireoide";irrelevant;1.000000000000000;NULL;2020-03-20;new
"Ribeirão preto";irrelevant;1.000000000000000;NULL;2020-03-20;approved
"Barreiro BH m G";irrelevant;1.000000000000000;NULL;2020-03-20;new
Barreiro;irrelevant;1.000000000000000;NULL;2020-03-20;new
Cancelar;cancelamento;0.919271755218506;NULL;2020-03-20;new
"Barreiro B H mg";agendamento;0.431703805923462;NULL;2020-03-20;new
"Amor saúde";odontologia;0.657743740081787;NULL;2020-03-20;new
Agendar;agendamento;0.962488365173340;NULL;2020-03-20;approved
"Clínico geral";consultas;0.489806509017944;irrelevant;2020-03-20;approved
Reagendar;reagendamento;0.993314123153687;NULL;2020-03-20;new
"Eu preciso por gentileza um encaixe pra hoje.no endócrino. É urgente";telefone_unidade;0.559409260749817;NULL;2020-03-20;new
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-20;approved
Agendar;agendamento;0.962488365173340;NULL;2020-03-20;approved
Psiquiatra;irrelevant;1.000000000000000;NULL;2020-03-20;new
"Ribeirão preto";irrelevant;1.000000000000000;NULL;2020-03-20;approved
Agendar;agendamento;0.962488365173340;NULL;2020-03-20;approved
"Clínica médica";endereco_clinica;0.607445573806763;irrelevant;2020-03-20;approved
Reagendar;reagendamento;0.993314123153687;NULL;2020-03-20;new
Reagendar;reagendamento;0.993314123153687;NULL;2020-03-20;new
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-20;approved
"Agendar confirmação";agendamento;0.970116567611694;NULL;2020-03-20;new
Ortopedista;irrelevant;1.000000000000000;NULL;2020-03-20;new
"Ribeirão Preto..clínica independência";endereco_clinica;0.691038799285889;NULL;2020-03-20;new
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-20;approved
Cancelamento;cancelamento;0.922911453247070;NULL;2020-03-20;new
"24/3   As 07:50";odontologia;0.532441544532776;NULL;2020-03-20;new
"Ribeirão preto";irrelevant;1.000000000000000;NULL;2020-03-20;approved
"24/3 às 07:50 já estou agendada quero confirma.";consultar_confirmar_consulta_agendada;0.820823144912720;NULL;2020-03-20;new
Cancelar;cancelamento;0.919271755218506;NULL;2020-03-20;new
Cancelar;cancelamento;0.919271755218506;NULL;2020-03-20;new
"Agendamento em Ribeirão Preto";agendamento;0.922841882705689;NULL;2020-03-20;new
"Só quero confirmar";consultar_confirmar_consulta_agendada;0.855416917800904;NULL;2020-03-20;new
"Cartão de todos. 
Ribeirão Preto. 
José Augusto Seixas 
CPF 98023667815";convenio_plano;0.771993350982666;NULL;2020-03-20;new
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-20;approved
"Agendar consulta com a Dra  Caline";agendamento;0.922863578796387;NULL;2020-03-20;new
Dermatologista;irrelevant;1.000000000000000;NULL;2020-03-20;new
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-20;approved
"Ao chegar aí verificamos esta última mensagem tá";irrelevant;1.000000000000000;NULL;2020-03-20;new
"Esse ( novo Agendamento) é referente a consulta  ?";agendamento;0.813466215133667;NULL;2020-03-20;new
"Tentar ao ir aí";reagendamento;0.215236649976629;NULL;2020-03-20;new
"Como já disse,  irei aí é veremos essa opção. 
Não à entendi";senha_esqueci;0.804061412811279;NULL;2020-03-20;new
"Bom dia, queremos desmarcar a consulta do Nicolas agendada para o dia 25, remarcarmos em breve.";cancelamento;0.458753180503845;NULL;2020-03-20;new
"Cidade Ribeirão preto";endereco_clinica;0.635341405868530;NULL;2020-03-20;new
"Gostaria de confirmar o exame de utrason de minha esposa";consultar_confirmar_consulta_agendada;0.816845083236695;NULL;2020-03-20;new
"Ribeirão preto";irrelevant;1.000000000000000;NULL;2020-03-20;approved
"Bom dia";consultar_confirmar_consulta_agendada;0.211354238995722;irrelevant;2020-03-20;approved
Outros;reagendamento;0.213940213266059;NULL;2020-03-20;new
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-20;approved
Exames;procedimento_exame;0.782232618331909;NULL;2020-03-20;approved
"Eu queria uma consulta com psiquiatra pra essa semana";consultas;0.472047042846680;NULL;2020-03-20;new
Tentar;reagendamento;0.543081879615784;irrelevant;2020-03-20;approved
Agendar;agendamento;0.962488365173340;NULL;2020-03-20;approved
Psiquiatra;irrelevant;1.000000000000000;NULL;2020-03-20;new
Reagendar;reagendamento;0.993314123153687;NULL;2020-03-20;new
"27/03/2020 às 7:30 hs";odontologia;0.528151702880859;NULL;2020-03-20;new
Agendar;agendamento;0.962488365173340;NULL;2020-03-20;approved
Ginecologista;irrelevant;1.000000000000000;NULL;2020-03-20;new
"Belo Horizonte";irrelevant;1.000000000000000;NULL;2020-03-20;new
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-20;approved
Reagendar;reagendamento;0.993314123153687;NULL;2020-03-20;new
"Gostaria somente de saber se a consulta agendada para hoje vai ter";consultas;0.284924119710922;NULL;2020-03-20;new
Outros;reagendamento;0.213940213266059;NULL;2020-03-20;new
"Consulta agendada para hoje. Vai ter atendimento normal?";consultar_confirmar_consulta_agendada;0.425203919410706;NULL;2020-03-20;new
Reagendar;reagendamento;0.993314123153687;NULL;2020-03-20;new
Alterar;reagendamento;0.919350957870484;NULL;2020-03-20;new
Alterar;reagendamento;0.919350957870484;NULL;2020-03-20;new
"Ribeirão preto";irrelevant;1.000000000000000;NULL;2020-03-20;approved
Alterar;reagendamento;0.919350957870484;NULL;2020-03-20;new
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-20;approved
Agendar;agendamento;0.962488365173340;NULL;2020-03-20;approved
Ginicoligia;irrelevant;1.000000000000000;NULL;2020-03-20;new
Ginicologista;irrelevant;1.000000000000000;NULL;2020-03-20;new
Ginicoligia;irrelevant;1.000000000000000;NULL;2020-03-20;new
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-20;approved
Seguir;reagendamento;0.291932303708296;NULL;2020-03-20;new
Agendar;agendamento;0.962488365173340;NULL;2020-03-20;approved
Ortopedia;irrelevant;1.000000000000000;NULL;2020-03-20;new
Agendar;agendamento;0.962488365173340;NULL;2020-03-20;approved
Otorrino;irrelevant;1.000000000000000;NULL;2020-03-20;new
"Sou de serrana então já está agendado queria sabe se amanhã vai ter a consulta que eu marquei para sábado ?";agendamento;0.233253765106201;NULL;2020-03-20;new
"Ribeirão preto";irrelevant;1.000000000000000;NULL;2020-03-20;approved
"Ribeirão preto";irrelevant;1.000000000000000;NULL;2020-03-20;approved
"Ribeirão preto";irrelevant;1.000000000000000;NULL;2020-03-20;approved
Agendar;agendamento;0.962488365173340;NULL;2020-03-20;approved
Alterar;reagendamento;0.919350957870484;NULL;2020-03-20;new
Dermatologia;irrelevant;1.000000000000000;NULL;2020-03-20;new
Outros;reagendamento;0.213940213266059;NULL;2020-03-20;new
Retorno;informacoes_clinica;0.241865533612746;agendamento;2020-03-20;approved
"Cidade Belo Horizonte Barreiro";endereco_clinica;0.605352735519409;NULL;2020-03-20;new
"Belo Horizonte";irrelevant;1.000000000000000;NULL;2020-03-20;new
Barreiro;irrelevant;1.000000000000000;NULL;2020-03-20;new
Simm;irrelevant;1.000000000000000;NULL;2020-03-20;new
"Ribeirão Preto SP";irrelevant;1.000000000000000;NULL;2020-03-20;new
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-20;approved
Cancelar;cancelamento;0.919271755218506;NULL;2020-03-20;new
"Ribeirão preto";irrelevant;1.000000000000000;NULL;2020-03-20;approved
Agendar;agendamento;0.962488365173340;NULL;2020-03-20;approved
Pediatra;consultas;0.889589548110962;NULL;2020-03-20;new
"Ribeirão Preto
Cartão de todos";convenio_plano;0.775408506393433;NULL;2020-03-20;new
"Ribeirão Preto
Na Av independência";irrelevant;1.000000000000000;NULL;2020-03-20;new
"Belo Horizonte barreiro";irrelevant;1.000000000000000;NULL;2020-03-20;new
"Cidade belo horizonte";endereco_clinica;0.605352735519409;NULL;2020-03-20;new
"Ribeirao preto";irrelevant;1.000000000000000;NULL;2020-03-20;approved
"Tem como eu mandar fotos do meus exames e a doutora ver e me orientar?";procedimento_exame;0.537010741233826;NULL;2020-03-20;new
Agendar;agendamento;0.962488365173340;NULL;2020-03-20;approved
Pontal;irrelevant;1.000000000000000;NULL;2020-03-20;new
Psiquiatra;irrelevant;1.000000000000000;NULL;2020-03-20;new
"Bom dia";consultar_confirmar_consulta_agendada;0.211354238995722;irrelevant;2020-03-20;approved
"Ribeiro preto";irrelevant;1.000000000000000;NULL;2020-03-20;new
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-20;approved
"Cartão de todos";convenio_plano;0.772243452072144;NULL;2020-03-20;approved
"Caxias do Sul";irrelevant;1.000000000000000;NULL;2020-03-20;new
"Cartão de tudos";convenio_plano;0.315978631634607;NULL;2020-03-20;new
"Estou com uma receita de medicamento pra pegar na farmácia popular, até quando é  a data e mês da validade da receita?";irrelevant;1.000000000000000;NULL;2020-03-20;new
Outros;reagendamento;0.213940213266059;NULL;2020-03-20;new
"Ribeirão preto";irrelevant;1.000000000000000;NULL;2020-03-20;approved
"Estou com uma receita de medicamento pra pegar na farmácia popular, até quando é  a data e mês da validade da receita?";irrelevant;1.000000000000000;NULL;2020-03-20;new
"Quero saber sobre 1 receita";convenio_plano;0.802483272552490;NULL;2020-03-20;new
"Me transfere";reagendamento;0.583926820755005;NULL;2020-03-20;new
Outros;reagendamento;0.213940213266059;NULL;2020-03-20;new
"Me transfere  para um atendente";informacoes_clinica;0.448985815048218;NULL;2020-03-20;new
Ok;irrelevant;1.000000000000000;NULL;2020-03-20;new
Agenda;agendamento;0.919008874893189;NULL;2020-03-20;new
Agendar;agendamento;0.962488365173340;NULL;2020-03-20;approved
Geral;irrelevant;1.000000000000000;NULL;2020-03-20;new
"Médico geral";agendamento;0.786129760742188;NULL;2020-03-20;new
"Clínico geral";consultas;0.489806509017944;irrelevant;2020-03-20;approved
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-20;approved
Seguir;reagendamento;0.291932303708296;NULL;2020-03-20;new
Tentar;reagendamento;0.543081879615784;irrelevant;2020-03-20;approved
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-20;approved
"O atendimento  vai  ser normal?  Barreiro";irrelevant;1.000000000000000;NULL;2020-03-20;new
Barreiro;irrelevant;1.000000000000000;NULL;2020-03-20;new
"Cartão de todos";convenio_plano;0.772243452072144;NULL;2020-03-20;approved
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-20;approved
"Gostaria de marcar meu retorno para segunda feira dia 23 com o Dr Ricardo";agendamento;0.486821961402893;NULL;2020-03-20;new
"Ribeirão preto";irrelevant;1.000000000000000;NULL;2020-03-20;approved
"Ribeirão preto";irrelevant;1.000000000000000;NULL;2020-03-20;approved
"Só quero saber se o atendimento está normal , por causa do corona- vírus";convenio_plano;0.364701926708221;NULL;2020-03-20;new
"Aqui de ribeirao preto.sp.qto custa uma consulta particular com o endócrino";consultas;0.276678252220154;NULL;2020-03-20;new
Retorno;informacoes_clinica;0.241865533612746;agendamento;2020-03-20;approved
"PQP se eu fosse cardiopata já teria enfartado, se nós os clientes só conseguimos nos comunucar6 com máquinas, poderiam deixá-lo las mais competentes. Que horror";convenio_plano;0.363167440891266;NULL;2020-03-20;new
Tentsr;irrelevant;1.000000000000000;NULL;2020-03-20;new
"Ribeirão Preto sp";irrelevant;1.000000000000000;NULL;2020-03-20;new
"Vai pro inferno";irrelevant;1.000000000000000;NULL;2020-03-20;new
Outros;reagendamento;0.213940213266059;NULL;2020-03-20;new
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-20;approved
"Agendar retorno";agendamento;0.963863563537598;NULL;2020-03-20;new
"Ribeirão preto";irrelevant;1.000000000000000;NULL;2020-03-20;approved
Consulta;consultar_confirmar_consulta_agendada;0.399222278594971;irrelevant;2020-03-20;approved
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-20;approved
Agendamento;agendamento;0.923133182525635;NULL;2020-03-20;approved
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-20;approved
Alterar;reagendamento;0.919350957870484;NULL;2020-03-20;new
Agendar;agendamento;0.962488365173340;NULL;2020-03-20;approved
"Clínica médica";endereco_clinica;0.607445573806763;irrelevant;2020-03-20;approved
"Falar com atendente";irrelevant;1.000000000000000;NULL;2020-03-20;new
Outras;irrelevant;1.000000000000000;NULL;2020-03-20;new
Outros;reagendamento;0.213940213266059;NULL;2020-03-20;new
"Falar com atendente";irrelevant;1.000000000000000;NULL;2020-03-20;new
Atendente;irrelevant;1.000000000000000;NULL;2020-03-20;new
Alterar;reagendamento;0.919350957870484;NULL;2020-03-20;new
"Graziella 👏👏👏👏";irrelevant;1.000000000000000;NULL;2020-03-20;new
"Ribeirão  Preto  sp";irrelevant;1.000000000000000;NULL;2020-03-20;new
"Ribeirão  preto";irrelevant;1.000000000000000;NULL;2020-03-20;new
Cancelar;cancelamento;0.919271755218506;NULL;2020-03-20;new
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-20;approved
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-20;approved
"Ribeirão Preto 
Clínica independência";endereco_clinica;0.691038799285889;NULL;2020-03-20;new
"O atendimento será suspenso por conta do corona vírus?";irrelevant;1.000000000000000;NULL;2020-03-20;new
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-20;approved
Outros;reagendamento;0.213940213266059;NULL;2020-03-20;new
"O atendimento será suspenso por conta do corona vírus?";irrelevant;1.000000000000000;NULL;2020-03-20;new
Agendar;agendamento;0.962488365173340;NULL;2020-03-20;approved
"Clínico geral";consultas;0.489806509017944;irrelevant;2020-03-20;approved
Alterar;reagendamento;0.919350957870484;NULL;2020-03-20;new
Tentar;reagendamento;0.543081879615784;irrelevant;2020-03-20;approved
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-20;approved
"20/03/2019 as 10hrs";agendamento;0.431260442733765;NULL;2020-03-20;new
"20/03/2019 as 10:00";odontologia;0.532441544532776;NULL;2020-03-20;new
Agendar;agendamento;0.962488365173340;NULL;2020-03-20;approved
Ginecologista;irrelevant;1.000000000000000;NULL;2020-03-20;new
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-20;approved
"20/03/20 as 14:00";agendamento;0.431260442733765;NULL;2020-03-20;new
"25/03/2020 as 10:15";odontologia;0.532441544532776;NULL;2020-03-20;new
Hindrocologista;irrelevant;1.000000000000000;NULL;2020-03-20;new
Ola;irrelevant;1.000000000000000;NULL;2020-03-20;new
Endocrinologista;irrelevant;1.000000000000000;NULL;2020-03-20;new
"Belo Horizonte";irrelevant;1.000000000000000;NULL;2020-03-20;new
"Ribeirão preto";irrelevant;1.000000000000000;NULL;2020-03-20;approved
Indocrinologista;irrelevant;1.000000000000000;NULL;2020-03-20;new
Tentar;reagendamento;0.543081879615784;irrelevant;2020-03-20;approved
Alterar;reagendamento;0.919350957870484;NULL;2020-03-20;new
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-20;approved
Agendar;agendamento;0.962488365173340;NULL;2020-03-20;approved
Agendar;agendamento;0.962488365173340;NULL;2020-03-20;approved
Otorrinolaringologia;irrelevant;1.000000000000000;NULL;2020-03-20;new
Psiquiatria;irrelevant;1.000000000000000;NULL;2020-03-20;new
Indocrinologista;irrelevant;1.000000000000000;NULL;2020-03-20;new
Agendar;agendamento;0.962488365173340;NULL;2020-03-20;approved
Ginecologia;irrelevant;1.000000000000000;NULL;2020-03-20;new
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-20;approved
"Ribeirão preto";irrelevant;1.000000000000000;NULL;2020-03-20;approved
Agendar;agendamento;0.962488365173340;NULL;2020-03-20;approved
"Ginicologia e gastro";irrelevant;1.000000000000000;NULL;2020-03-20;new
Alterar;reagendamento;0.919350957870484;NULL;2020-03-20;new
Outros;reagendamento;0.213940213266059;NULL;2020-03-20;new
Transferir;reagendamento;0.267411173688217;NULL;2020-03-20;new
"Ribeirão preto";irrelevant;1.000000000000000;NULL;2020-03-20;approved
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-20;approved
"barreiro BH laboratório CDI Mari aparecida Rodrigues Cabral";irrelevant;1.000000000000000;NULL;2020-03-20;new
"Ribeirão preto";irrelevant;1.000000000000000;NULL;2020-03-20;approved
Agendar;agendamento;0.962488365173340;NULL;2020-03-20;approved
Ginicologia;irrelevant;1.000000000000000;NULL;2020-03-20;new
Agendar;agendamento;0.962488365173340;NULL;2020-03-20;approved
"Clínico Geral";consultas;0.489806509017944;irrelevant;2020-03-20;approved
"Bh h orizonte  m g barreiro";odontologia;0.442912650108337;NULL;2020-03-20;new
Genicologia;irrelevant;1.000000000000000;NULL;2020-03-20;new
Ginicologista;irrelevant;1.000000000000000;NULL;2020-03-20;new
"Riberao preto";irrelevant;1.000000000000000;NULL;2020-03-20;new
"Ribeirão prero";irrelevant;1.000000000000000;NULL;2020-03-20;new
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-20;approved
"Ribeirão Preto Sp";irrelevant;1.000000000000000;NULL;2020-03-20;new
"Ribeirão Preto clinica independência";endereco_clinica;0.691038799285889;NULL;2020-03-20;new
Ribeirão;irrelevant;1.000000000000000;NULL;2020-03-20;new
Dúvidas;irrelevant;1.000000000000000;NULL;2020-03-20;new
"Ribeirão preto";irrelevant;1.000000000000000;NULL;2020-03-20;approved
"Belo Horizonte";irrelevant;1.000000000000000;NULL;2020-03-20;new
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-20;approved
Agendar;agendamento;0.962488365173340;NULL;2020-03-20;approved
Ola;irrelevant;1.000000000000000;NULL;2020-03-20;new
Bomdia;irrelevant;1.000000000000000;NULL;2020-03-20;new
Neurologista;irrelevant;1.000000000000000;NULL;2020-03-20;new
"Gostaria de marca  GO";consultas;0.528861021995545;NULL;2020-03-20;new
"Ribeirão Preto
Clínica independencia";endereco_clinica;0.691038799285889;NULL;2020-03-20;new
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-20;approved
"Ribeirão preto";irrelevant;1.000000000000000;NULL;2020-03-20;approved
Particular;irrelevant;1.000000000000000;NULL;2020-03-20;new
"Caxias do sul";irrelevant;1.000000000000000;NULL;2020-03-20;new
"Cartão de todos";convenio_plano;0.772243452072144;NULL;2020-03-20;approved
"Caxias do sul";irrelevant;1.000000000000000;NULL;2020-03-20;new
"Eu gostaria de perguntar se amanha a clínica independência estará aberta";endereco_clinica;0.598013567924500;NULL;2020-03-20;new
"Volta Redonda";irrelevant;1.000000000000000;NULL;2020-03-20;new
"Caxias do sul";irrelevant;1.000000000000000;NULL;2020-03-20;new
"*NOME*: MARIA ROSA DAS NEVES 
*CPF*: 135.710.048-50";irrelevant;1.000000000000000;NULL;2020-03-20;new
Reagendar;reagendamento;0.993314123153687;NULL;2020-03-20;new
"Boa Tarde tenho uma consuta hj marca .mais não vai dar pra ir.";senha_esqueci;0.567973804473877;NULL;2020-03-20;new
"Queria marca um clinico";agendamento;0.542305636405945;NULL;2020-03-20;new
"Ribeirao preto";irrelevant;1.000000000000000;NULL;2020-03-20;approved
Agendar;agendamento;0.962488365173340;NULL;2020-03-20;approved
Clínico;consultas;0.493307948112488;NULL;2020-03-20;new
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-20;approved
Reagendar;reagendamento;0.993314123153687;NULL;2020-03-20;new
"A clínica vai funcionar normalmente?";informacoes_clinica;0.872138738632202;NULL;2020-03-20;new
"Juciara Oliveira da cruz 
068.874.486.96";irrelevant;1.000000000000000;NULL;2020-03-20;new
Ginicolgista;irrelevant;1.000000000000000;NULL;2020-03-20;new
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-20;approved
Contagem/Eldorado;irrelevant;1.000000000000000;NULL;2020-03-20;new
Contagem!;irrelevant;1.000000000000000;NULL;2020-03-20;new
Reagendar;reagendamento;0.993314123153687;NULL;2020-03-20;new
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-20;approved
"Errei é 2";irrelevant;1.000000000000000;NULL;2020-03-20;new
Tentar;reagendamento;0.543081879615784;irrelevant;2020-03-20;approved
Agendar;agendamento;0.962488365173340;NULL;2020-03-20;approved
Dermatologista;irrelevant;1.000000000000000;NULL;2020-03-20;new
"Ribeirão Preto sp";irrelevant;1.000000000000000;NULL;2020-03-20;new
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-20;approved
"Belo horizonte";irrelevant;1.000000000000000;NULL;2020-03-20;new
"Pode ser numa sexta-feira a tarde";irrelevant;1.000000000000000;NULL;2020-03-20;new
Cidicato;irrelevant;1.000000000000000;NULL;2020-03-20;new
"Segunda feira";irrelevant;1.000000000000000;NULL;2020-03-20;new
Encerar;irrelevant;1.000000000000000;NULL;2020-03-20;new
"Terço feira";irrelevant;1.000000000000000;NULL;2020-03-20;new
"Cancelar consulta em nome de Edson Martins em belo horizonte";cancelamento;0.844736194610596;NULL;2020-03-20;new
"Tava marcada pra hoje";irrelevant;1.000000000000000;NULL;2020-03-20;new
"Gostaria de saber se a clínica vai funcionar normalmente";informacoes_clinica;0.672470951080322;NULL;2020-03-20;new
"BH MG barreiro";irrelevant;1.000000000000000;NULL;2020-03-20;new
Barreiro;irrelevant;1.000000000000000;NULL;2020-03-20;new
"Porque não intende? tá escrito ai";senha_esqueci;0.742299413681030;NULL;2020-03-20;new
"Belo Horizonte MG";irrelevant;1.000000000000000;NULL;2020-03-20;new
Agendamento;agendamento;0.923133182525635;NULL;2020-03-20;approved
"Belo Horizonte";irrelevant;1.000000000000000;NULL;2020-03-20;new
Agendar;agendamento;0.962488365173340;NULL;2020-03-20;approved
Cardiologista;irrelevant;1.000000000000000;NULL;2020-03-20;new
Agendamento;agendamento;0.923133182525635;NULL;2020-03-20;approved
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-20;approved
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-20;approved
Seguir;reagendamento;0.291932303708296;NULL;2020-03-20;new
Agendar;agendamento;0.962488365173340;NULL;2020-03-20;approved
Ginecologista;irrelevant;1.000000000000000;NULL;2020-03-20;new
campinas;irrelevant;1.000000000000000;NULL;2020-03-20;new
"Teria que ser de segunda";irrelevant;1.000000000000000;NULL;2020-03-20;new
"ribeirao preto";irrelevant;1.000000000000000;NULL;2020-03-20;approved
"23/03/2020 às 09:00";agendamento;0.431260442733765;NULL;2020-03-20;new
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-20;approved
"Belo Horizonte";irrelevant;1.000000000000000;NULL;2020-03-20;new
Seguir;reagendamento;0.291932303708296;NULL;2020-03-20;new
Agendar;agendamento;0.962488365173340;NULL;2020-03-20;approved
Urologista;irrelevant;1.000000000000000;NULL;2020-03-20;new
Sertãozinho;irrelevant;1.000000000000000;NULL;2020-03-20;new
"Ribeirão preto";irrelevant;1.000000000000000;NULL;2020-03-20;approved
Agendamento;agendamento;0.923133182525635;NULL;2020-03-20;approved
Neuro;irrelevant;1.000000000000000;NULL;2020-03-20;new
"Gostaria de marcar uma consulta";agendamento;0.410654711723328;NULL;2020-03-20;new
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-20;approved
Agendar;agendamento;0.962488365173340;NULL;2020-03-20;approved
Endocrinologista;irrelevant;1.000000000000000;NULL;2020-03-20;new
"Ribeirão preto";irrelevant;1.000000000000000;NULL;2020-03-20;approved
"Cartão de todos";convenio_plano;0.772243452072144;NULL;2020-03-20;approved
"Gostaria de marcar um retorno pra sexta feira com a dDr Maria Ezaltina B N de oliveira!";odontologia;0.747396612167359;NULL;2020-03-20;new
"Gostaria de agendar consulta";agendamento;0.937132167816162;NULL;2020-03-20;new
"Rebeirao preto clinca para todos";convenio_plano;0.620364713668823;NULL;2020-03-20;new
"Ribeirão preto";irrelevant;1.000000000000000;NULL;2020-03-20;approved
"Fazer consulta";cancelamento;0.411794543266296;NULL;2020-03-20;new
Outros;reagendamento;0.213940213266059;NULL;2020-03-20;new
"Eu quero marcar uma consulta";consultar_confirmar_consulta_agendada;0.308864557743073;NULL;2020-03-20;new
Agendar;agendamento;0.962488365173340;NULL;2020-03-20;approved
Endrocnologista;irrelevant;1.000000000000000;NULL;2020-03-20;new
Endro;irrelevant;1.000000000000000;NULL;2020-03-20;new
Endrocnologista;irrelevant;1.000000000000000;NULL;2020-03-20;new
"Gostaria de marcar uma consulta com Dr Leonardo endocrinologia";agendamento;0.424495244026184;NULL;2020-03-20;new
"Belo Horizonte";irrelevant;1.000000000000000;NULL;2020-03-20;new
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-20;approved
Agendar;agendamento;0.962488365173340;NULL;2020-03-20;approved
Endocrinologista;irrelevant;1.000000000000000;NULL;2020-03-20;new
Cancelar;cancelamento;0.919271755218506;NULL;2020-03-20;new
Encerrar;reagendamento;0.272212473521930;NULL;2020-03-20;new
Tentar;reagendamento;0.543081879615784;irrelevant;2020-03-20;approved
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-20;approved
Agendar;agendamento;0.962488365173340;NULL;2020-03-20;approved
Ortopedista;irrelevant;1.000000000000000;NULL;2020-03-20;new
"Belo horizonte";irrelevant;1.000000000000000;NULL;2020-03-20;new
Cancelar;cancelamento;0.919271755218506;NULL;2020-03-20;new
Cancelar;cancelamento;0.919271755218506;NULL;2020-03-20;new
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-20;approved
"Gostaria de saber se meu resultado do exame de  prevenção esta pronto";epecialidades_valores;0.379002940654755;NULL;2020-03-20;new
